Extra_runs_ID,Match_Id,Over_Id,Ball_Id,Extra_Type_Id,Extra_Runs,Innings_No
4412,598007,7,5,2,1,1
4413,598007,7,5,1,1,2
4414,598007,11,2,2,1,1
4415,598007,11,3,1,1,1
4416,598007,12,1,2,1,2
4417,598007,17,6,2,1,1
4418,598007,18,3,2,1,2
4419,598007,18,5,2,1,2
4420,598007,19,1,2,1,1
4421,598007,19,1,2,1,2
4422,598007,19,2,2,1,1
4423,598007,19,5,2,1,2
4424,598008,2,2,2,1,2
4425,598008,4,2,1,1,1
4426,598008,11,2,2,1,2
4427,598008,13,3,4,1,2
4428,598008,16,5,2,1,1
4429,598008,18,1,1,1,1
4430,598009,1,1,4,1,3
4431,598009,1,6,2,5,1
4432,598009,2,2,2,1,2
4433,598009,2,4,1,1,2
4434,598009,3,1,2,1,2
4435,598009,3,6,2,1,1
4436,598009,4,2,1,1,1
4437,598009,5,1,2,2,2
4438,598009,5,7,1,1,2
4439,598009,7,2,2,1,2
4440,598009,9,3,1,3,2
4441,598009,15,1,2,1,2
4442,598009,15,6,1,4,2
4443,598009,18,6,2,1,1
4444,598009,20,6,3,1,2
4445,598010,1,1,1,1,2
4446,598010,1,4,2,1,1
4447,598010,1,6,2,1,2
4448,598010,2,1,2,1,2
4449,598010,2,2,2,1,2
4450,598010,3,1,1,1,1
4451,598010,3,3,2,1,2
4452,598010,7,3,1,1,1
4453,598010,8,4,2,1,2
4454,598010,10,2,1,4,2
4455,598010,14,5,2,1,2
4456,598010,15,2,1,1,1
4457,598010,17,3,1,1,1
4458,598010,18,4,1,1,1
4459,598010,19,2,1,1,1
4460,598010,20,3,3,1,1
4461,598010,20,4,4,1,1
4462,598011,3,4,2,1,2
4463,598011,4,1,1,1,1
4464,598011,4,5,1,1,1
4465,598011,5,6,2,1,1
4466,598011,6,5,3,1,2
4467,598011,7,3,1,3,1
4468,598011,7,6,4,1,1
4469,598011,9,3,2,1,1
4470,598011,10,6,2,1,2
4471,598011,12,6,2,1,2
4472,598011,13,1,1,1,2
4473,598011,13,4,2,5,2
4474,598011,16,1,1,1,1
4475,598011,16,4,2,1,1
4476,598012,1,1,2,1,2
4477,598012,2,3,1,1,1
4478,598012,7,3,2,1,2
4479,598012,8,4,2,1,1
4480,598012,8,7,2,1,1
4481,598012,9,6,1,1,1
4482,598012,11,5,1,2,1
4483,598012,15,6,1,1,1
4484,598012,16,5,1,1,2
4485,598012,19,1,1,1,1
4486,598013,1,2,2,1,1
4487,598013,3,3,2,1,2
4488,598013,6,1,2,1,2
4489,598013,6,2,4,1,1
4490,598013,9,5,4,1,2
4491,598013,10,1,1,1,1
4492,598013,10,2,1,1,1
4493,598013,11,6,2,2,2
4494,598013,12,5,2,1,2
4495,598013,14,6,2,1,2
4496,598013,16,4,4,1,2
4497,598013,17,5,2,1,2
4498,598013,17,6,1,1,1
4499,598013,18,3,2,1,2
4500,598013,18,5,2,1,1
4501,598014,1,3,2,1,2
4502,598014,3,3,4,1,1
4503,598014,4,3,1,1,1
4504,598014,4,3,4,1,2
4505,598014,5,1,1,1,2
4506,598014,6,4,1,1,2
4507,598014,8,2,2,1,2
4508,598014,10,5,1,1,1
4509,598014,13,2,2,1,1
4510,598014,17,2,2,1,2
4511,598014,18,4,2,2,1
4512,598014,20,6,1,1,1
4513,598015,1,6,2,1,2
4514,598015,3,2,1,1,1
4515,598015,3,3,1,1,1
4516,598015,10,2,1,1,2
4517,598015,13,4,2,1,1
4518,598015,17,1,4,1,1
4519,598015,17,3,4,1,2
4520,598015,17,7,2,1,1
4521,598015,17,8,2,1,1
4522,598015,19,5,2,1,1
4523,598016,1,4,2,1,2
4524,598016,2,6,2,1,2
4525,598016,3,1,2,1,1
4526,598016,5,3,1,1,2
4527,598016,8,2,2,1,2
4528,598016,13,5,2,1,2
4529,598016,16,2,2,1,1
4530,598016,17,3,4,1,1
4531,598017,1,3,2,1,2
4532,598017,1,6,2,1,1
4533,598017,5,1,4,1,2
4534,598017,9,5,2,1,1
4535,598017,9,6,1,1,2
4536,598017,13,6,2,1,2
4537,598017,14,3,1,1,1
4538,598017,14,6,4,1,2
4539,598017,15,5,4,1,1
4540,598017,16,2,2,1,1
4541,598017,16,6,2,1,1
4542,598017,18,1,2,1,2
4543,598017,18,4,2,1,1
4544,598017,18,5,2,1,1
4545,598017,19,2,2,1,2
4546,598017,20,6,4,1,2
4547,598018,1,3,1,1,2
4548,598018,1,5,3,1,2
4549,598018,2,3,1,1,1
4550,598018,4,2,1,1,2
4551,598018,4,3,1,1,1
4552,598018,5,1,1,1,1
4553,598018,6,1,2,1,2
4554,598018,7,1,1,1,2
4555,598018,7,3,1,1,2
4556,598018,11,4,2,1,1
4557,598018,11,5,2,1,2
4558,598018,13,2,1,1,2
4559,598018,17,1,1,1,2
4560,598018,17,3,2,1,1
4561,598018,18,5,2,1,1
4562,598018,18,7,1,1,1
4563,598018,19,1,2,1,1
4564,598018,20,4,2,3,2
4565,598019,1,1,1,4,2
4566,598019,1,6,2,1,2
4567,598019,2,1,1,2,1
4568,598019,2,1,2,1,2
4569,598019,2,2,2,2,1
4570,598019,4,3,2,1,2
4571,598019,4,4,1,1,2
4572,598019,7,5,1,1,2
4573,598019,10,3,4,1,1
4574,598019,18,4,2,5,1
4575,598020,3,1,2,1,1
4576,598020,3,5,1,1,1
4577,598020,3,5,2,1,2
4578,598020,7,5,1,1,1
4579,598020,11,6,1,1,1
4580,598020,12,3,1,1,1
4581,598020,15,4,1,1,1
4582,598020,15,5,2,1,2
4583,598020,17,5,1,1,1
4584,598020,20,5,2,1,1
4585,598021,1,1,2,1,1
4586,598021,2,4,1,1,2
4587,598021,5,2,1,4,2
4588,598021,8,2,1,1,1
4589,598021,14,1,1,1,1
4590,598021,14,6,2,1,2
4591,598021,15,1,2,1,2
4592,598021,16,4,2,1,2
4593,598021,18,6,2,1,1
4594,598021,19,2,2,1,1
4595,598021,20,1,2,1,2
4596,598021,20,2,1,2,2
4597,598021,20,6,3,1,1
4598,598021,20,7,2,1,2
4599,598022,1,4,1,1,1
4600,598022,2,1,2,1,1
4601,598022,2,6,2,1,2
4602,598022,4,4,1,1,2
4603,598022,5,3,4,1,1
4604,598022,10,6,2,1,1
4605,598022,12,1,2,1,1
4606,598022,15,1,2,1,2
4607,598022,20,6,3,1,2
4608,598023,2,6,2,1,1
4609,598023,5,2,2,1,1
4610,598023,7,4,2,1,1
4611,598023,16,2,2,1,1
4612,598023,20,4,2,1,1
4613,598024,1,3,2,1,1
4614,598024,1,3,1,2,2
4615,598024,4,4,2,1,2
4616,598024,5,1,1,1,1
4617,598024,5,3,1,1,2
4618,598024,5,5,2,1,2
4619,598024,6,4,1,4,1
4620,598024,8,4,2,1,1
4621,598024,9,2,1,1,2
4622,598024,10,3,2,1,1
4623,598024,12,2,2,1,1
4624,598024,12,4,4,1,1
4625,598024,12,5,4,1,1
4626,598024,13,6,1,1,1
4627,598024,15,1,2,1,1
4628,598024,17,4,2,1,1
4629,598024,18,6,2,1,2
4630,598024,19,2,1,1,1
4631,598025,1,4,2,1,2
4632,598025,2,1,2,1,2
4633,598025,3,1,2,1,2
4634,598025,3,3,2,1,1
4635,598025,4,4,2,1,2
4636,598025,8,1,2,1,1
4637,598025,9,1,2,1,1
4638,598025,10,2,1,1,1
4639,598025,11,5,1,1,1
4640,598025,15,6,1,1,1
4641,598025,19,5,2,1,1
4642,598025,20,4,1,1,1
4643,598025,20,5,2,1,1
4644,598026,3,2,2,1,1
4645,598026,7,6,3,4,1
4646,598026,14,4,2,1,1
4647,598026,14,6,1,1,2
4648,598026,16,6,3,4,2
4649,598026,18,2,1,1,1
4650,598026,19,2,2,1,2
4651,598027,1,1,3,1,2
4652,598027,1,2,2,1,1
4653,598027,3,4,2,1,2
4654,598027,3,5,1,1,1
4655,598027,4,2,1,1,1
4656,598027,14,2,1,1,1
4657,598027,14,5,1,1,2
4658,598027,14,6,1,1,2
4659,598027,17,3,1,1,2
4660,598027,18,4,1,1,2
4661,598028,3,1,2,1,2
4662,598028,3,4,2,1,2
4663,598028,5,5,2,5,2
4664,598028,8,2,2,1,2
4665,598028,10,1,2,1,2
4666,598028,10,2,2,1,2
4667,598028,11,1,1,4,2
4668,598028,11,5,2,1,2
4669,598028,12,2,1,1,2
4670,598029,2,1,4,1,2
4671,598029,8,3,4,1,2
4672,598029,13,5,2,1,1
4673,598029,15,3,1,1,1
4674,598029,17,4,2,1,2
4675,598029,17,7,4,1,2
4676,598029,18,2,2,1,1
4677,598030,1,5,2,1,1
4678,598030,1,6,1,1,2
4679,598030,5,3,1,1,2
4680,598030,6,3,1,1,1
4681,598030,13,2,2,1,2
4682,598030,14,1,1,1,1
4683,598030,15,6,2,1,1
4684,598030,17,4,2,1,1
4685,598030,19,1,1,1,1
4686,598030,19,2,2,1,1
4687,598030,20,4,1,1,1
4688,598031,4,5,1,1,2
4689,598031,5,6,2,1,1
4690,598031,6,5,1,1,2
4691,598031,9,3,1,1,2
4692,598031,9,5,2,1,1
4693,598031,10,1,1,1,1
4694,598031,11,2,2,1,1
4695,598031,11,5,1,1,1
4696,598031,14,3,2,1,2
4697,598031,15,5,2,2,2
4698,598031,16,6,4,1,1
4699,598031,16,7,1,1,1
4700,598031,17,2,2,1,1
4701,598031,17,4,2,1,1
4702,598031,18,6,2,1,1
4703,598031,19,4,1,1,2
4704,598032,2,4,4,1,1
4705,598032,5,3,2,1,2
4706,598032,6,5,2,1,1
4707,598032,7,4,1,1,1
4708,598032,9,5,4,1,1
4709,598032,11,3,2,1,2
4710,598032,11,7,2,1,2
4711,598032,12,5,2,1,1
4712,598032,12,7,2,1,1
4713,598032,12,8,1,1,1
4714,598032,15,4,2,1,1
4715,598032,15,4,1,1,2
4716,598032,17,5,2,1,1
4717,598032,19,6,2,1,1
4718,598032,19,7,1,1,1
4719,598033,2,4,2,1,1
4720,598033,2,5,1,1,1
4721,598033,7,2,1,1,1
4722,598033,7,3,1,1,1
4723,598033,7,3,1,1,2
4724,598033,8,3,1,1,2
4725,598033,8,5,2,1,1
4726,598033,8,5,1,4,2
4727,598033,9,5,1,1,1
4728,598033,10,2,3,4,2
4729,598033,10,3,1,2,1
4730,598033,15,1,2,1,1
4731,598033,15,5,4,3,2
4732,598034,1,5,4,1,1
4733,598034,2,1,2,1,1
4734,598034,3,1,1,4,2
4735,598034,12,6,3,1,1
4736,598034,16,2,1,1,1
4737,598034,17,5,1,1,1
4738,598034,20,3,1,1,1
4739,598035,2,1,2,1,1
4740,598035,2,2,2,1,2
4741,598035,2,3,2,1,1
4742,598035,3,1,2,1,2
4743,598035,4,1,1,4,1
4744,598035,4,5,2,1,2
4745,598035,9,6,1,1,2
4746,598035,10,1,1,1,1
4747,598035,10,4,2,1,1
4748,598035,15,1,4,1,2
4749,598035,20,1,2,1,2
4750,598036,3,3,1,1,1
4751,598036,9,1,1,1,1
4752,598036,9,1,1,4,2
4753,598036,9,3,1,1,1
4754,598036,10,4,2,1,2
4755,598036,12,2,3,4,2
4756,598036,16,5,2,1,2
4757,598036,17,4,1,1,1
4758,598036,17,5,1,1,2
4759,598036,19,3,4,1,2
4760,598036,20,5,3,1,1
4761,598037,4,2,1,1,2
4762,598037,5,4,2,1,2
4763,598037,6,4,2,1,1
4764,598037,7,2,2,1,1
4765,598037,7,3,2,1,1
4766,598037,7,6,2,1,1
4767,598037,8,6,1,2,1
4768,598037,9,2,2,1,1
4769,598037,9,5,2,1,1
4770,598037,12,6,2,1,1
4771,598037,16,1,2,1,1
4772,598037,20,4,2,1,1
4773,598038,2,2,2,1,1
4774,598038,2,3,1,1,1
4775,598038,3,6,3,4,2
4776,598038,6,3,3,4,1
4777,598038,6,4,2,1,2
4778,598038,8,3,2,3,2
4779,598038,9,5,1,1,1
4780,598038,10,5,2,1,2
4781,598038,16,2,2,1,1
4782,598038,17,2,2,1,1
4783,598038,17,2,1,1,2
4784,598038,20,4,4,1,2
4785,598039,1,1,2,5,2
4786,598039,1,2,4,1,2
4787,598039,1,3,3,4,2
4788,598039,1,7,2,2,2
4789,598039,4,5,2,1,1
4790,598039,5,4,1,1,2
4791,598039,6,5,1,1,2
4792,598039,7,5,2,1,2
4793,598039,15,4,1,1,2
4794,598039,17,3,2,1,2
4795,598039,17,5,3,1,1
4796,598039,18,2,1,1,2
4797,598039,18,4,2,1,1
4798,598039,19,2,2,1,2
4799,598039,19,5,2,1,2
4800,598040,3,4,2,5,1
4801,598040,4,3,2,1,1
4802,598040,5,6,2,1,2
4803,598040,6,1,1,1,2
4804,598040,6,2,2,1,1
4805,598040,6,4,2,1,1
4806,598040,6,5,1,1,2
4807,598040,6,6,1,1,1
4808,598040,8,1,2,1,1
4809,598040,8,6,2,1,1
4810,598040,9,3,2,1,2
4811,598040,12,2,2,1,1
4812,598040,16,1,1,1,1
4813,598040,16,4,2,1,2
4814,598040,17,3,1,1,2
4815,598040,18,5,2,1,1
4816,598041,2,2,2,1,1
4817,598041,3,5,4,1,1
4818,598041,5,3,1,1,1
4819,598041,5,5,2,1,2
4820,598041,5,6,2,1,1
4821,598041,7,1,1,1,2
4822,598041,10,2,1,1,1
4823,598041,10,5,1,1,1
4824,598041,13,6,2,1,2
4825,598041,14,3,1,1,1
4826,598041,15,1,1,1,2
4827,598041,15,3,1,1,2
4828,598041,16,2,1,1,1
4829,598041,17,3,4,1,1
4830,598041,18,2,2,1,1
4831,598042,1,1,2,1,2
4832,598042,3,1,1,1,2
4833,598042,3,3,2,1,2
4834,598042,3,5,2,1,1
4835,598042,5,4,1,1,1
4836,598042,11,1,2,1,1
4837,598042,11,3,3,4,2
4838,598042,12,5,1,1,2
4839,598042,15,2,1,1,1
4840,598042,15,5,2,1,2
4841,598042,16,2,1,1,2
4842,598042,16,4,2,1,2
4843,598042,17,3,1,1,1
4844,598042,18,5,4,1,1
4845,598042,18,6,2,1,1
4846,598042,20,1,4,1,2
4847,598042,20,4,2,1,1
4848,598042,20,4,2,1,2
4849,598043,1,4,4,1,2
4850,598043,1,5,1,1,1
4851,598043,2,4,1,1,2
4852,598043,4,2,2,2,2
4853,598043,7,1,2,1,2
4854,598043,15,6,2,2,1
4855,598043,16,2,2,1,2
4856,598043,17,1,1,1,1
4857,598044,3,4,4,1,1
4858,598044,4,4,2,1,1
4859,598044,4,7,2,1,1
4860,598044,5,2,1,1,1
4861,598044,10,1,2,1,2
4862,598044,14,6,2,2,1
4863,598044,16,1,4,1,2
4864,598044,18,6,2,1,2
4865,598044,20,1,4,1,1
4866,598045,1,2,2,1,2
4867,598045,3,1,2,1,1
4868,598045,5,3,2,1,1
4869,598045,11,3,1,1,1
4870,598045,13,5,2,1,1
4871,598045,14,1,1,1,1
4872,598045,14,3,1,1,2
4873,598045,16,1,2,1,1
4874,598045,18,6,2,1,1
4875,598046,1,5,1,1,2
4876,598046,5,4,1,1,2
4877,598046,6,1,1,1,1
4878,598046,8,5,2,1,1
4879,598046,18,1,1,1,2
4880,598046,19,4,2,1,1
4881,598047,1,1,2,1,1
4882,598047,2,2,2,1,2
4883,598047,3,2,1,1,1
4884,598047,4,1,2,1,2
4885,598047,8,1,1,1,2
4886,598047,10,1,2,5,1
4887,598047,10,4,2,5,1
4888,598047,10,6,2,1,2
4889,598047,17,1,2,1,2
4890,598047,20,3,1,1,2
4891,598048,1,1,2,1,2
4892,598048,2,2,1,1,2
4893,598048,3,5,2,1,1
4894,598048,3,6,2,1,1
4895,598048,6,1,2,1,2
4896,598048,6,2,2,1,1
4897,598048,6,6,1,4,2
4898,598048,6,7,2,1,1
4899,598048,7,5,2,2,2
4900,598048,10,4,1,1,1
4901,598048,10,6,4,1,1
4902,598048,14,6,2,1,2
4903,598048,20,1,2,1,1
4904,598049,4,5,2,3,1
4905,598049,6,4,2,1,2
4906,598049,7,5,4,1,1
4907,598049,11,1,3,1,1
4908,598049,11,3,1,1,1
4909,598049,12,5,2,1,2
4910,598049,14,3,2,1,2
4911,598050,1,4,2,1,2
4912,598050,1,7,2,1,2
4913,598050,2,2,2,1,2
4914,598050,7,5,1,1,2
4915,598050,8,4,2,1,2
4916,598050,9,4,1,1,2
4917,598050,11,2,1,1,2
4918,598050,11,4,1,1,2
4919,598050,13,4,2,1,1
4920,598050,13,5,2,1,1
4921,598050,15,5,2,1,1
4922,598050,17,4,4,1,1
4923,598050,18,1,4,1,1
4924,598050,18,5,1,1,1
4925,598050,19,3,4,1,1
4926,598051,2,1,2,1,1
4927,598051,3,4,2,1,1
4928,598051,5,3,2,1,1
4929,598051,6,4,1,1,2
4930,598051,6,5,2,1,2
4931,598051,12,4,2,1,2
4932,598051,14,3,2,5,2
4933,598051,14,7,2,1,2
4934,598051,19,5,2,1,1
4935,598052,1,6,2,1,2
4936,598052,2,2,2,1,1
4937,598052,4,1,2,1,1
4938,598052,4,1,2,1,2
4939,598052,6,1,2,5,1
4940,598052,8,1,2,1,1
4941,598052,9,3,2,1,2
4942,598052,10,4,2,1,1
4943,598052,11,3,2,1,1
4944,598052,20,2,2,1,1
4945,598053,6,6,2,1,2
4946,598053,11,1,1,1,2
4947,598053,13,6,2,1,1
4948,598053,16,4,2,1,2
4949,598053,16,7,2,1,2
4950,598053,17,2,4,1,1
4951,598053,17,4,2,1,2
4952,598053,18,2,2,1,1
4953,598053,18,3,2,1,1
4954,598053,19,1,2,1,1
4955,598054,1,3,2,1,1
4956,598054,1,5,2,1,1
4957,598054,1,8,2,1,1
4958,598054,2,2,2,1,2
4959,598054,2,5,3,1,2
4960,598054,3,5,1,1,2
4961,598054,4,2,2,5,2
4962,598054,7,2,2,1,2
4963,598054,9,6,2,1,2
4964,598054,12,1,2,1,2
4965,598054,14,3,1,1,1
4966,598054,17,5,1,1,1
4967,598054,17,6,2,1,1
4968,598054,18,1,2,1,1
4969,598055,1,2,1,1,2
4970,598055,2,3,2,1,1
4971,598055,5,4,2,1,1
4972,598055,5,7,2,1,1
4973,598055,7,3,2,1,1
4974,598055,10,6,1,4,2
4975,598055,11,4,1,1,2
4976,598055,18,2,1,1,2
4977,598055,18,3,1,2,2
4978,598055,19,2,2,1,1
4979,598055,20,4,1,1,1
4980,598055,20,6,2,5,1
4981,598056,2,4,2,1,1
4982,598056,3,4,2,1,2
4983,598056,4,3,2,1,2
4984,598056,5,4,2,1,2
4985,598056,9,1,2,1,1
4986,598056,14,5,4,1,1
4987,598056,15,4,1,2,1
4988,598056,17,1,2,1,1
4989,598056,17,3,2,1,1
4990,598056,18,3,4,1,1
4991,598056,20,2,2,1,1
4992,598056,20,6,2,1,2
4993,598056,20,7,4,1,1
4994,598057,10,1,2,1,1
4995,598057,10,7,2,1,1
4996,598057,11,1,2,1,2
4997,598057,11,2,2,1,2
4998,598057,12,6,1,4,1
4999,598057,15,5,1,1,1
5000,598057,16,3,2,3,2
5001,598057,18,2,1,1,1
5002,598057,18,5,1,1,2
5003,598057,20,4,2,1,1
5004,598058,1,5,2,1,1
5005,598058,1,7,2,1,1
5006,598058,2,2,2,1,2
5007,598058,5,1,4,1,2
5008,598058,7,4,1,1,1
5009,598058,7,4,2,2,2
5010,598058,13,5,3,4,1
5011,598058,15,5,2,1,1
5012,598058,16,5,1,1,1
5013,598058,19,5,2,1,1
5014,598058,19,6,1,1,1
5015,598059,3,3,4,1,1
5016,598059,4,2,2,1,2
5017,598059,4,5,2,1,1
5018,598059,9,2,2,1,2
5019,598059,9,6,2,1,1
5020,598059,12,3,1,1,2
5021,598059,12,6,2,2,1
5022,598059,13,1,2,1,2
5023,598059,14,2,1,1,2
5024,598059,14,4,1,4,2
5025,598059,19,1,2,1,2
5026,598059,19,5,4,1,2
5027,598060,2,3,2,2,2
5028,598060,2,7,2,1,2
5029,598060,5,3,4,1,1
5030,598060,8,2,3,1,1
5031,598060,14,6,2,1,2
5032,598060,16,5,1,1,1
5033,598060,19,1,1,1,1
5034,598061,3,3,2,1,1
5035,598061,7,5,2,1,2
5036,598061,8,1,1,1,1
5037,598061,13,5,3,4,2
5038,598061,15,4,2,1,2
5039,598061,17,3,1,1,2
5040,598061,18,3,3,1,2
5041,598061,20,5,3,1,1
5042,598061,20,6,3,1,1
5043,598062,3,5,1,1,2
5044,598062,4,6,2,1,1
5045,598062,6,3,2,1,2
5046,598062,7,4,2,1,2
5047,598062,10,2,1,1,1
5048,598062,15,1,2,1,2
5049,598062,17,3,2,1,2
5050,598062,20,3,3,1,1
5051,598063,2,6,1,1,1
5052,598063,4,4,1,2,1
5053,598063,6,6,2,1,1
5054,598063,10,3,1,1,1
5055,598063,11,2,2,1,1
5056,598063,11,2,2,1,2
5057,598063,14,4,2,1,1
5058,598063,18,3,1,1,1
5059,598064,1,6,2,1,1
5060,598064,3,4,2,2,2
5061,598064,7,1,1,1,1
5062,598064,7,6,2,1,1
5063,598064,10,6,3,4,2
5064,598064,14,4,2,1,1
5065,598064,16,6,1,2,1
5066,598064,20,2,1,1,1
5067,598065,1,4,2,1,1
5068,598065,2,1,2,1,1
5069,598065,2,5,2,1,2
5070,598065,3,4,2,1,1
5071,598065,6,2,2,1,1
5072,598065,7,6,2,2,2
5073,598065,9,6,2,1,2
5074,598065,11,6,2,1,2
5075,598065,12,6,2,1,1
5076,598065,16,2,1,1,2
5077,598065,18,5,4,1,2
5078,598065,19,4,2,1,1
5079,598065,20,5,3,1,1
5080,598066,1,1,1,1,2
5081,598066,1,4,2,5,2
5082,598066,2,3,2,5,2
5083,598066,2,5,2,1,2
5084,598066,3,5,1,3,2
5085,598066,15,2,2,1,1
5086,598067,1,6,2,1,1
5087,598067,1,6,2,1,2
5088,598067,4,2,1,1,1
5089,598067,7,3,2,5,1
5090,598067,7,5,2,1,2
5091,598067,9,6,2,1,1
5092,598067,10,3,2,1,2
5093,598067,11,3,1,4,2
5094,598067,15,1,2,1,1
5095,598067,16,1,1,1,1
5096,598067,17,2,2,2,2
5097,598068,1,1,2,1,2
5098,598068,2,1,1,1,2
5099,598068,4,3,1,1,1
5100,598068,6,1,2,1,1
5101,598068,6,4,1,1,1
5102,598068,7,6,2,1,2
5103,598068,8,1,2,1,1
5104,598068,9,1,2,5,2
5105,598068,12,1,1,1,2
5106,598068,13,6,3,4,2
5107,598068,15,4,2,1,2
5108,598068,15,6,1,1,1
5109,598068,16,2,2,1,1
5110,598068,17,4,2,1,1
5111,598068,17,4,1,1,2
5112,598068,20,5,1,1,2
5113,598069,3,3,1,1,1
5114,598069,4,5,2,1,2
5115,598069,7,3,1,1,1
5116,598069,7,6,2,1,1
5117,598069,8,6,1,1,1
5118,598069,9,6,1,1,1
5119,598069,10,6,4,1,1
5120,598069,10,6,3,4,2
5121,598069,12,1,2,1,2
5122,598069,14,1,1,1,2
5123,598069,15,2,1,1,1
5124,598069,15,2,2,1,2
5125,598069,15,4,2,1,1
5126,598069,15,5,2,1,1
5127,598069,16,3,1,1,2
5128,598069,17,2,2,1,1
5129,598069,17,6,4,1,2
5130,598069,18,1,2,1,2
5131,598070,2,4,1,1,1
5132,598070,3,1,1,1,2
5133,598070,4,4,2,1,1
5134,598070,5,6,2,1,1
5135,598070,6,3,1,1,2
5136,598070,8,3,1,1,1
5137,598070,12,2,1,2,1
5138,598070,12,5,2,2,1
5139,598070,13,3,2,2,2
5140,598070,13,6,1,2,1
5141,598070,15,2,1,1,1
5142,598070,15,2,1,1,2
5143,598070,15,3,1,1,1
5144,598070,17,3,1,1,1
5145,598070,18,6,1,1,2
5146,598070,19,4,2,1,1
5147,598070,20,3,3,1,1
5148,598071,5,2,1,2,2
5149,598071,5,4,2,1,1
5150,598071,5,4,2,1,2
5151,598071,8,1,2,1,1
5152,598071,14,2,2,1,2
5153,598071,14,3,1,1,1
5154,598071,14,4,1,1,1
5155,598071,16,1,2,1,1
5156,598071,16,3,1,4,2
5157,598071,16,5,4,1,2
5158,598071,16,7,2,1,1
5159,598071,20,2,1,1,1
5160,598072,1,1,2,5,2
5161,598072,1,3,2,1,2
5162,598072,3,2,4,1,2
5163,598072,3,4,1,4,2
5164,598072,5,3,2,1,2
5165,598072,6,1,2,1,1
5166,598072,6,5,1,1,1
5167,598072,7,6,1,1,1
5168,598072,12,6,2,1,2
5169,598072,14,5,2,1,2
5170,598072,15,3,1,1,2
5171,598072,15,5,2,1,1
5172,598072,16,1,2,1,2
5173,598072,19,4,4,1,1
5174,598073,2,3,2,1,1
5175,598073,2,5,1,1,1
5176,598073,2,7,1,1,1
5177,598073,3,2,2,1,2
5178,598073,3,4,1,1,1
5179,598073,7,4,2,1,1
5180,598073,7,6,2,1,2
5181,598074,3,1,2,5,1
5182,598074,3,6,2,1,2
5183,598074,4,3,1,1,2
5184,598074,6,4,2,1,1
5185,598074,6,5,2,1,1
5186,598074,13,4,2,1,2
5187,598074,13,6,2,5,2
5188,598074,15,1,1,1,1
5189,598074,15,6,2,1,2
5190,598074,16,3,1,4,1
5191,598074,18,5,1,1,1
5192,598074,20,4,1,1,1
5193,598075,4,3,2,1,2
5194,598075,4,5,1,1,2
5195,598075,4,7,1,1,2
5196,598075,5,5,1,1,1
5197,598075,12,1,1,1,2
5198,598075,17,4,4,1,2
5199,598076,11,4,1,2,1
5200,598076,14,5,2,1,1
5201,598076,16,6,2,1,1
5202,598076,17,6,2,1,1
5203,598076,18,3,2,2,2
5204,598076,18,4,2,1,1
5205,598076,18,7,2,2,2
5206,598077,2,6,2,1,2
5207,598077,5,6,2,1,1
5208,598077,8,2,2,1,2
5209,598077,11,3,1,1,2
5210,598077,11,4,1,1,2
5211,598077,12,3,1,2,2
5212,598077,13,1,2,1,2
5213,598077,13,4,2,1,1
5214,598077,18,4,1,1,2
5215,598077,19,4,2,1,2
5216,598077,19,6,1,4,1
5217,598077,20,4,1,1,2
5218,598077,20,5,2,1,1
5219,598077,20,6,4,2,1
5220,598077,20,8,2,5,1
5221,598078,2,6,1,2,1
5222,598078,2,6,2,1,2
5223,598078,2,7,1,1,2
5224,598078,3,1,2,1,2
5225,598078,3,3,1,1,2
5226,598078,10,3,2,1,1
5227,598078,10,4,2,1,2
5228,598078,13,1,2,1,1
5229,598078,17,2,2,1,2
5230,598078,18,1,2,1,1
5231,598078,19,3,2,1,2
5232,598078,20,1,2,1,2
5233,598078,20,7,2,1,2
5234,729284,1,6,2,1,1
5235,729284,5,4,2,1,1
5236,729284,5,7,2,1,1
5237,729284,15,6,3,4,2
5238,729284,17,4,1,4,1
5239,729284,18,6,2,1,2
5240,729284,19,4,2,1,1
5241,729286,1,2,2,1,1
5242,729286,4,3,2,1,2
5243,729286,7,4,2,2,1
5244,729286,7,5,2,1,1
5245,729286,8,6,2,1,2
5246,729286,10,2,2,1,2
5247,729286,10,5,2,4,1
5248,729286,13,3,2,1,1
5249,729286,17,1,4,1,1
5250,729286,17,3,4,1,2
5251,729288,1,3,2,5,1
5252,729288,2,5,2,1,1
5253,729288,3,3,1,1,1
5254,729288,4,3,2,1,1
5255,729288,4,3,2,1,2
5256,729288,4,4,1,1,1
5257,729288,5,5,2,1,1
5258,729288,6,5,2,1,2
5259,729288,6,6,2,1,2
5260,729288,7,1,2,1,1
5261,729288,7,6,2,1,1
5262,729288,12,5,1,1,2
5263,729288,13,4,2,1,2
5264,729288,15,3,2,1,2
5265,729288,16,6,4,1,1
5266,729288,17,1,2,1,1
5267,729290,2,2,2,1,1
5268,729290,3,4,2,5,1
5269,729290,4,3,1,1,1
5270,729290,4,5,1,2,2
5271,729290,5,3,2,1,1
5272,729290,5,5,2,1,2
5273,729290,8,6,2,1,2
5274,729290,9,4,1,1,2
5275,729290,15,1,2,1,1
5276,729290,17,5,2,1,1
5277,729290,18,2,1,1,1
5278,729290,19,4,1,1,1
5279,729290,19,6,1,2,1
5280,729290,20,6,3,1,1
5281,729292,4,3,4,1,1
5282,729292,4,4,1,1,1
